Stock ID,Order Priority,Cost of Goods,Unit Price,Shipping Cost,Customer ID,Customer Name,Vendor,Order Status (Backorder?),Product Category,Product Sub-Category / Brand,Product Container,Product_Name_EN,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
172313,,86.0,129.0,15.0,VIP1121,,DIRECT,finished,Clothing,Madewell,,Madewell Check Shirt Dress l,22%,,,,,Aug-17,,28.0,1,129.0,20170872
172314,,999.0,1213.0,15.0,VVIP1038,,DIRECT,finished,Clothing,Burberry,,Bbr windbreaker 4,16%,,,,,Aug-17,,199.0,1,1213.0,20170873
172315,,40.0,96.0,7.5,VIP1142,,DIRECT,finished,Clothing,Madewell,,Madewell silk scarf black and pink orange pattern,51%,,,,,Aug-17,,48.5,1,96.0,20170874
172316,,43.0,81.0,7.5,H1335,,DIRECT,finished,Clothing,Ted Baker,,Ted pink shoulder bow t m=3,38%,,,,,Aug-17,,30.5,1,81.0,20170875
172317,,153.0,213.0,15.0,L1600,,DIRECT,finished,Clothing,Ted Baker,,Ted black lace dress 2,21%,,,,,Aug-17,,45.0,1,213.0,20170876
172318,,84.0,125.0,7.5,L1240,,DIRECT,finished,Clothing,Ted Baker,,Ted bow collar white top 3,27%,,,,,Aug-17,,33.5,1,125.0,20170877
172319,,60.0,125.0,15.0,VVIP1028,,DIRECT,finished,Clothing,Madewell,,Madewell Khaki wide leg pants 26,40%,,,,,Aug-17,,50.0,1,125.0,20170878
172320,,173.0,235.0,15.0,H1128,,DIRECT,finished,Clothing,Madewell,,"Made striped top black jumpsuit trousers top small prints m, trousers 4",20%,,,,,Aug-17,,47.0,1,235.0,20170879
172321,,23.0,29.0,6.0,FF5003,,DIRECT,finished,Lifestyle,Zippo,,Zippo lighter,0%,,,,,Aug-17,,0.0,1,29.0,20170880
172322,,223.2,87.0,0.0,L1041,,DIRECT,Backorder,Clothing,Ted Baker,,Ted floret cindy,,,,,,Aug-17,,0.0,0,0.0,20170881
172323,,2716.0,2860.0,15.0,L1309,,V1004,finished,Clothing,Burberry,,bbr lambskin trench coat 6,5%,,,,,Aug-17,,129.0,1,2860.0,20170882
172324,,340.0,394.0,22.5,VIP1050,,V1011,finished,Shoes,Stuart Weitzman,,Sw clara black light skin 6.5,8%,,,,,Aug-17,,31.5,1,394.0,20170883
172325,,356.0,412.0,22.5,VIP1050,,V1011,finished,Shoes,Stuart Weitzman,,Sw ryhthm bootie black suede 6.5,8%,,,,,Aug-17,,33.5,1,412.0,20170884
172326,,460.0,533.0,22.5,VIP1050,,V1011,finished,Shoes,Stuart Weitzman,,SW clinger bootie black suede 6.5,9%,,,,,Aug-17,,50.5,1,533.0,20170885
172327,,52.0,131.0,7.5,H1267,,DIRECT,finished,Clothing,All Saints,,All saints shirt dress 6,55%,,,,,Aug-17,,71.5,1,131.0,20170886
172328,,84.0,125.0,7.5,H1335,,DIRECT,finished,Clothing,Ted Baker,,Ted bow tie white top 2,27%,,,,,Aug-17,,33.5,1,125.0,20170887
172329,,153.0,213.0,7.5,VVIP1036,,DIRECT,finished,Clothing,Ted Baker,,Ted black lace dress 2,25%,,,,,Aug-17,,52.5,1,213.0,20170888
172330,,84.0,125.0,7.5,VVIP1036,,DIRECT,finished,Clothing,Ted Baker,,Ted bow collar white top 1,27%,,,,,Aug-17,,33.5,1,125.0,20170889
172331,,98.0,146.0,7.5,L1408,,DIRECT,finished,Clothing,All Saints,,All saints pink sweater l,28%,,,,,Aug-17,,40.5,1,146.0,20170890
172332,,144.0,199.0,7.5,VVIP1044,,DIRECT,finished,Clothing,Ted Baker,,Ted cut shorts 1,24%,,,,,Aug-17,,47.5,1,199.0,20170891
172333,,24.0,44.0,7.5,VVIP1044,,DIRECT,finished,Clothing,Ted Baker,,Ted camisole black s,28%,,,,,Aug-17,,12.5,1,44.0,20170892
172334,,66.0,81.0,5.0,VVIP1044,,DIRECT,finished,Clothing,Ted Baker,,Ted shoulder bow t black 1,12%,,,,,Aug-17,,10.0,1,81.0,20170893
172335,,89.0,132.0,7.5,VIP1037,,DIRECT,finished,Clothing,Ted Baker,,Ted Rhinestone Collar t 1,27%,,,,,Aug-17,,35.5,1,132.0,20170894
172336,,135.0,176.0,7.5,VIP1037,,DIRECT,finished,Clothing,Ted Baker,,Ted pettiskirt black 2 small,19%,,,,,Aug-17,,33.5,1,176.0,20170895
172337,,111.3,125.0,5.0,L1243,,DIRECT,finished,Clothing,Ted Baker,,Ted sleeveless pink flower top 2,7%,,,,,Aug-17,,8.7,1,125.0,20170896
172338,,89.0,125.0,7.5,L1243,,DIRECT,finished,Clothing,Ted Baker,,Ted Grey Cardigan 2,23%,,,,,Aug-17,,28.5,1,125.0,20170897
172339,,463.0,610.0,22.5,L1116,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw midland black 7.5,20%,,,,,Aug-17,,124.5,1,610.0,20170898
172340,,398.0,461.0,22.5,VIP1146,,V1011,finished,Shoes,Stuart Weitzman,,Sw gobi bootie black light skin 7,9%,,,,,Aug-17,,40.5,1,461.0,20170899
172341,,69.6,87.0,15.0,VIP1014,,DIRECT,finished,Clothing,Ted Baker,,Ted bow flats 36 nude,3%,,,,,Aug-17,,2.4,1,87.0,201708100
172342,,340.0,406.0,22.5,VIP1014,,V1011,finished,Shoes,Stuart Weitzman,,Sw clara black light skin 5.5,11%,,,,,Aug-17,,43.5,1,406.0,201708101
172343,,452.0,540.0,22.5,VIP1014,,V1011,finished,Shoes,Stuart Weitzman,,SW sidemover black light skin 5.5,12%,,,,,Aug-17,,65.5,1,540.0,201708102
172344,,452.0,523.0,22.5,L1299,,V1011,finished,Shoes,Stuart Weitzman,,SW sidemover black light skin 6.5,9%,,,,,Aug-17,,48.5,1,523.0,201708103
172345,,153.0,206.0,15.0,VVIP1008,,DIRECT,finished,Clothing,Ted Baker,,Ted black lace dress 4,18%,,,,,Aug-17,,38.0,1,206.0,201708104
172346,,708.0,820.0,22.5,L1488,,V1011,finished,Shoes,Stuart Weitzman,,Sw lowland black leather 6,11%,,,,,Aug-17,,89.5,1,820.0,201708105
172347,,187.0,249.0,15.0,L1611,,DIRECT,finished,Clothing,Ted Baker,,Ted small fragrant jacket 3,19%,,,,,Aug-17,,47.0,1,249.0,201708106
172348,,86.0,156.0,7.5,VVIP1032,,DIRECT,finished,Clothing,Alice Olivia,,Ao dark blue sleeveless dress,40%,,,,,Aug-17,,62.5,1,156.0,201708107
172349,,111.4,131.0,0.0,VVIP1043,,DIRECT,Backorder,Clothing,All Saints,,All saints shirt skirt 0 or 2,,,,,,Aug-17,,0.0,0,0.0,201708108
172350,,999.0,1213.0,15.0,VIP1062,,V1006,finished,Clothing,Burberry,,Bbr windbreaker khaki 6,16%,,,,,Aug-17,,199.0,1,1213.0,201708109
172351,,111.4,131.0,0.0,H1035,,DIRECT,Backorder,Clothing,All Saints,,All saints shirt skirt 00 or 0,,,,,,Aug-17,,0.0,0,0.0,201708110
172352,,91.0,124.0,7.5,H1035,,DIRECT,finished,Clothing,All Saints,,All saints striped short sleeve white s,21%,,,,,Aug-17,,25.5,1,124.0,201708111
172353,,12.0,44.0,7.5,VVIP1011,,DIRECT,finished,Lifestyle,SleepStyler,,Sleep styler Send to Canada,56%,,,,,Aug-17,,24.5,1,44.0,201708112
172248,,245.0,272.0,22.5,VIP1050,,DIRECT,finished,Shoes,Ferragamo,,Salvatore Ferragamo Lace Hollow Pumps Black 7B,2%,,,,,Aug-17,,4.5,1,272.0,2017INV268
172354,,110.0,146.0,7.5,L1720,,V1005,finished,Lifestyle,Luna,,Luna mini2 pink,20%,,,,,Sep-17,,28.5,1,146.0,2017091
172354,,110.0,139.0,7.5,L1377,,V1005,finished,Lifestyle,Luna,,Luna mini2 pink,15%,,,,,Sep-17,,21.5,1,139.0,2017092
172355,,104.8,131.0,0.0,L1568,,DIRECT,Backorder,Clothing,All Saints,,All saints Shirtdress 4 or 6,20%,,,,,Sep-17,,26.2,1,131.0,2017093
172356,,1047.2,1309.0,0.0,VVIP1042,,V1008,Backorder,Clothing,Maxmara,,Maxmara rialto Camel 36? ?,20%,,,,,Sep-17,,261.8,1,1309.0,2017094
172357,,91.0,124.0,7.5,H1265,,DIRECT,finished,Clothing,All Saints,,All saints striped short sleeve m,21%,,,,,Sep-17,,25.5,1,124.0,2017095
172358,,104.8,131.0,0.0,VVIP1022,,DIRECT,Backorder,Clothing,All Saints,,All saints shirt dress 6,20%,,,,,Sep-17,,26.2,1,131.0,2017096
172359,,111.0,125.0,7.5,L1753,,DIRECT,finished,Clothing,Ted Baker,,Ted baker pink sleeveless top 2,5%,,,,,Sep-17,,6.5,1,125.0,2017097
172360,,180.0,232.0,7.5,L1038,,DIRECT,finished,Clothing,Ted Baker,,Ted baker black lace skirt 1,19%,,,,,Sep-17,,44.5,1,232.0,2017098
172361,,142.0,201.0,7.5,L1038,,DIRECT,finished,Clothing,Ted Baker,,"Ted baker sleeveless black skirt, shoulder bow 1",26%,,,,,Sep-17,,51.5,1,201.0,2017099
172362,,125.0,169.0,7.5,VIP1023,,DIRECT,finished,Clothing,Madewell,,Madewell high-rise black jeans 26,22%,,,,,Sep-17,,36.5,1,169.0,20170910
172363,,86.0,131.0,7.5,VIP1023,,DIRECT,finished,Clothing,Madewell,,Madewell sweater dress s,29%,,,,,Sep-17,,37.5,1,131.0,20170911
172364,,559.0,706.0,22.5,VK1001,,V1011,finished,Shoes,Stuart Weitzman,,sw lowland 7 black suede,18%,,,,,Sep-17,,124.5,1,706.0,20170912
172365,,463.0,584.0,22.5,DL1005,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw midland black suede 7,17%,,,,,Sep-17,,98.5,1,584.0,20170913
172366,,110.0,146.0,7.5,L1256,,DIRECT,finished,Lifestyle,Luna,,Luna mini2 pink,20%,,,,,Sep-17,,28.5,1,146.0,20170914
172367,,2736.2,3219.0,0.0,VVIP1039,,DIRECT,Backorder,Handbag,Chanel,,Chanel package wine red,,,,,,Sep-17,,0.0,0,0.0,20170915
172368,,579.0,662.0,22.5,H1322,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw midland black suede 8,9%,,,,,Sep-17,,60.5,1,662.0,20170916
172369,,220.0,241.0,7.5,FF1018,,DIRECT,finished,Lifestyle,Luna,,Luna face wash instrument,6%,,,,,Sep-17,,13.5,1,241.0,20170917
172370,,260.0,306.0,22.5,L1349,,DIRECT,finished,Handbag,Zac Posen,,Zac posen medium package red,8%,,,,,Sep-17,,23.5,1,306.0,20170918
172371,,303.0,394.0,22.5,H1118,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw suede stiletto heel khaki 6,17%,,,,,Sep-17,,68.5,1,394.0,20170920
172372,,400.0,574.0,15.0,H1210,,V1011,finished,Cosmetic,Lamer,,Lamer cream essence set,28%,,,,,Sep-17,,159.0,1,574.0,20170921
172372,,400.0,544.0,15.0,FF1026,,V1011,finished,Cosmetic,Lamer,,Lamer cream essence set,24%,,,,,Sep-17,,129.0,1,544.0,20170922
172372,,459.2,574.0,0.0,H1170,,V1011,Backorder,Cosmetic,Lamer,,Lamer cream essence set,20%,,,,,Sep-17,,114.8,1,574.0,20170923
172372,,430.0,544.0,15.0,FF1018,,V1004,finished,Cosmetic,Lamer,,Lamer cream essence set,18%,,,,,Sep-17,,99.0,1,544.0,20170924
17BG10,,15198.0,25330.0,250.0,MP301,multiple,DIRECT,finished,Cosmetic,Lamer/La Prairie/Chantecaille,,Cosmetic wholesale,40%,,,,,Sep-17,,50410.0,5,126650.0,2017BG10
172373,,786.0,853.0,22.5,FF1006,,V1011,finished,Clothing,Canada Goose,,Canada Goose chateau graphite m,5%,,,,,Oct-17,,44.5,1,853.0,20170925
172376,,803.0,1074.0,45.0,L1595,,V1011,finished,Shoes,Stuart Weitzman,,Sw babacari bootie Black suede 6 and 7.5 each pair 535,21%,,,,,Oct-17,,226.0,1,1074.0,20170928
172377,,328.0,500.0,7.5,H1147,,V1014,finished,Clothing,Maxmara,,Maxmara coat camel 40,33%,,,,,Oct-17,,164.5,1,500.0,20170929
172379,,1086.0,1213.0,22.5,H1146,,DIRECT,finished,Clothing,Burberry,,Bbr kensinton windbreaker 8,9%,,,,,Oct-17,,104.5,1,1213.0,20170938
172380,,711.0,906.0,15.0,L1086,,V1011,finished,Clothing,Canada Goose,,Canada goose shelburne dark blue m,20%,,,,,Oct-17,,180.0,1,906.0,20170939
172381,,268.0,335.0,0.0,VIP1014,,V1012,Backorder,Clothing,Burberry,,Bbr scarf thin pink,20%,,,,,Oct-17,,67.0,1,335.0,20170940
172382,,268.0,335.0,0.0,VIP1014,,V1012,Backorder,Clothing,Burberry,,Bbr scarf thin beige,20%,,,,,Oct-17,,67.0,1,335.0,20170941
172383,,280.0,350.0,0.0,H1293,,V1012,Backorder,Accessories,Burberry,,Bbr khaki scarf or beige white thin scarf,20%,,,,,Oct-17,,70.0,1,350.0,20170943
172384,,276.0,338.0,7.5,VVIP1004,,V1007,finished,Clothing,Sandro,,Sandro blue sweater pants set 2,16%,,,,,Oct-17,,54.5,1,338.0,20170944
172385,,610.3,718.0,0.0,H1110,,V1012,Backorder,Clothing,Burberry,,Bbr light grey shawl,,,,,,Oct-17,,0.0,0,0.0,20170945
172386,,491.0,596.0,22.5,VVIP1037,,V1011,finished,Shoes,Stuart Weitzman,,Sw reserve Black suede 5.5,14%,,,,,Oct-17,,82.5,1,596.0,20170946
172387,,491.0,596.0,22.5,VIP1132,,V1011,finished,Shoes,Stuart Weitzman,,Sw 5050 block black light skin 6.5,14%,,,,,Oct-17,,82.5,1,596.0,20170947
172388,,574.0,663.0,22.5,H1043,,V1011,finished,Shoes,Stuart Weitzman,,Sw alljack dark blue suede 6,10%,,,,,Oct-17,,66.5,1,663.0,20170948
172389,,599.0,734.0,22.5,H1043,,V1011,finished,Shoes,Stuart Weitzman,,Sw thighland brown suede 6,15%,,,,,Oct-17,,112.5,1,734.0,20170949
172390,,500.0,684.0,22.5,VIP1062,,V1011,finished,Shoes,Stuart Weitzman,,Thighland black suede 7.5,24%,,,,,Oct-17,,161.5,1,684.0,20170950
172391,,491.0,596.0,22.5,L1377,,V1011,finished,Shoes,Stuart Weitzman,,Sw 5050 Black suede 6,14%,,,,,Oct-17,,82.5,1,596.0,20170951
172392,,100.0,146.0,15.0,L1777,,V1012,finished,Accessories,Swarovski,,Swa Sagittarius later changed to cpb suit Beijing shipment Sagittarius can be issued to others or spot,21%,,,,,Oct-17,,31.0,1,146.0,20170952
172393,,786.0,909.0,30.0,H1338,,V1011,finished,Clothing,Canada Goose,,"Canada goose rossclaire first choice dark blue second choice black want s height 170, 112",10%,,,,,Oct-17,,93.0,1,909.0,20170953
172394,,491.0,596.0,22.5,FF1019,,V1011,finished,Shoes,Stuart Weitzman,,Sw5050 Black suede 6.5,14%,,,,,Oct-17,,82.5,1,596.0,20170954
172395,,366.0,404.0,5.0,L1352,,V1012,finished,Accessories,Louis Vuitton,,Lv scarf gray,8%,,,,,Oct-17,,33.0,1,404.0,20170955
172396,,73.0,103.0,5.0,VIP1030,,V1012,finished,Accessories,Swarovski,,Swa Scorpio,24%,,,,,Oct-17,,25.0,1,103.0,20170956
172397,,96.0,146.0,15.0,H1182,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK suki red packet,24%,,,,,Oct-17,,35.0,1,146.0,20170957
172397,,96.0,146.0,15.0,H1335,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK suki red packet,24%,,,,,Oct-17,,35.0,1,146.0,20170958
172398,,101.0,144.0,15.0,VIP1014,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK mini mac blue,19%,,,,,Oct-17,,28.0,1,144.0,20170959
172399,,96.0,140.0,5.0,L1764,,V1012,finished,Accessories,Swarovski,,Swa time to run the necklace 11.5 delivery,28%,,,,,Oct-17,,39.0,1,140.0,20170960
172400,,127.0,196.0,22.5,H1147,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK regan small pink,24%,,,,,Oct-17,,46.5,1,196.0,20170961
172401,,169.0,232.0,22.5,FF1016,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK regan light pink large,17%,,,,,Oct-17,,40.5,1,232.0,20170962
172402,,73.0,92.0,5.0,DL1013,,V1012,finished,Accessories,Swarovski,,Swa Taurus,15%,,,,,Oct-17,,14.0,1,92.0,20170963
172403,,491.0,596.0,22.5,L1076,,V1011,finished,Shoes,Stuart Weitzman,,Sw reserve black light skin 8.5,14%,,,,,Oct-17,,82.5,1,596.0,20170964
172404,,169.0,263.0,22.5,L1363,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK regan light pink large,27%,,,,,Oct-17,,71.5,1,263.0,20170965
172405,,343.0,416.0,5.0,VVIP1022,,V1012,finished,Accessories,Bvlgari,,Bulgari Charity Bracelet,16%,,,,,Oct-17,,68.0,1,416.0,20170966
172406,,599.0,734.0,22.5,VVIP1027,,V1011,finished,Shoes,Stuart Weitzman,,Sw hiline black suede 34 minimum size 4,15%,,,,,Oct-17,,112.5,1,734.0,20170967
172407,,343.0,412.0,5.0,DL1009,,V1012,finished,Accessories,Bvlgari,,Bulgari Charity Bracelet,16%,,,,,Oct-17,,64.0,1,412.0,20170968
172409,,599.0,734.0,22.5,L1769,,V1011,finished,Shoes,Stuart Weitzman,,Sw lowland black suede 36=5.5,15%,,,,,Oct-17,,112.5,1,734.0,20170970
172410,,127.0,154.0,7.5,H1043,,V1012,finished,Accessories,Independent Designer,,Yang Mi with the irregular flat mirror,13%,,,,,Oct-17,,19.5,1,154.0,20170971
172411,,491.0,558.0,5.0,L1730,,V1011,finished,Shoes,Stuart Weitzman,,Sw 5050 black suede 6,11%,,,,,Oct-17,,62.0,1,558.0,20170972
172374,,19.0,38.0,7.5,FF1033,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Shanghai Nan Nan Low Waist Shorts Black 0,30%,,,,,Oct-17,,11.5,1,38.0,2017INV308
172375,,82.0,101.0,7.5,L1755,,DIRECT,finished,Clothing,Tory Burch,,Tory Burch Wool Cardigan Black and White M,11%,,,,,Oct-17,,11.5,1,101.0,2017INV309
172378,,34.0,96.0,15.0,H1293,,DIRECT,finished,Clothing,Madewell,,Madewell wool skirt gray S,49%,,,,,Oct-17,,47.0,1,96.0,2017INV324
172412,,440.0,550.0,0.0,FF1010,,V1011,Backorder,Shoes,Stuart Weitzman,,Sw thighland black suede 5 sent to tina home,,,,,,Nov-17,,0.0,0,0.0,20170973
172413,,157.0,209.0,5.0,L1507,,V1012,finished,Accessories,Gentle Monster,,Gm new tonic black gilt,22%,,,,,Nov-17,,47.0,1,209.0,20170974
172414,,41.0,70.0,15.0,FF1017,,DIRECT,finished,Accessories,Calvin Klein,,"Budget 500 belt, ck",20%,,,,,Nov-17,,14.0,1,70.0,20170975
172415,,431.0,529.0,22.5,H1272,,V1011,finished,Shoes,Stuart Weitzman,,Sw cling bootie black suede 6,14%,,,,,Nov-17,,75.5,1,529.0,20170976
172416,,491.0,596.0,22.5,H1183,,V1011,finished,Shoes,Stuart Weitzman,,Sw 5050 black sheepskin 5.5,14%,,,,,Nov-17,,82.5,1,596.0,20170977
172417,,97.0,146.0,7.5,H1321,,V1012,finished,Accessories,Tiffany,,Tiffany bracelet m,28%,,,,,Nov-17,,41.5,1,146.0,20170978
172418,,97.0,154.0,7.5,L1741,,V1012,finished,Accessories,Tiffany,,Tiffany necklace,32%,,,,,Nov-17,,49.5,1,154.0,20170979
172419,,295.0,365.0,15.0,FF1019,,DIRECT,finished,Cosmetic,Lamer,,Lamer soft cream set,15%,,,,,Nov-17,,55.0,1,365.0,20170980
172420,,295.0,382.0,15.0,VIP1009,,DIRECT,finished,Cosmetic,Lamer,,Lamer cream set,19%,,,,,Nov-17,,72.0,1,382.0,20170981
172421,,157.0,192.0,5.0,L1721,,V1012,finished,Accessories,Gentle Monster,,Gm madcrush black,16%,,,,,Nov-17,,30.0,1,192.0,20170982
172422,,127.0,191.0,22.5,VIP1009,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK regan small pink,22%,,,,,Nov-17,,41.5,1,191.0,20170983
172423,,330.0,397.0,0.0,DL1013,,DIRECT,Backorder,Accessories,Dyson,,Dyson hair dryer fuchsia,,,,,,Nov-17,,0.0,0,0.0,20170984
172424,,97.0,146.0,7.5,L1211,,V1012,finished,Accessories,Tiffany,,Tiffany blue bracelet m,28%,,,,,Nov-17,,41.5,1,146.0,20170985
172425,,574.0,676.0,22.5,VIP1073,,V1011,finished,Shoes,Stuart Weitzman,,Sw alljack black suede 6,12%,,,,,Nov-17,,79.5,1,676.0,20170986
172426,,468.4,551.0,0.0,H1337,,V1004,Backorder,Accessories,Ferragamo,,Sf belt set,,,,,,Nov-17,,0.0,0,0.0,20170987
172427,,310.0,394.0,7.5,L1343,,V1006,finished,Accessories,Bottega Veneta,,Bv dark gray black wallet,19%,,,,,Nov-17,,76.5,1,394.0,20170988
172427,,310.0,394.0,7.5,H1182,,V1006,finished,Accessories,Bottega Veneta,,Bv dark gray black wallet,19%,,,,,Nov-17,,76.5,1,394.0,20170989
172427,,300.0,368.0,7.5,DL1013,,V1006,finished,Accessories,Bottega Veneta,,Bv dark gray black wallet,16%,,,,,Nov-17,,60.5,1,368.0,20170990
172428,,73.0,110.0,7.5,VVIP1022,,V1012,finished,Accessories,Swarovski,,Swa Scorpio Necklace,27%,,,,,Nov-17,,29.5,1,110.0,20170991
172429,,225.0,412.0,7.5,DL1017,,DIRECT,finished,Accessories,Bvlgari,,Bvlgari Charity Money Chain,44%,,,,,Nov-17,,179.5,1,412.0,20170992
172429,,225.0,424.0,7.5,DL1017,,DIRECT,finished,Accessories,Bvlgari,,Bvlgari Charity Money Chain,45%,,,,,Nov-17,,191.5,1,424.0,20170993
172430,,1980.0,2110.0,0.0,L1582,,V1006,Backorder,Handbag,Chanel,,CHANEL blue gray woc,,,,,,Nov-17,,0.0,0,0.0,20170994
172431,,403.0,574.0,22.5,L1227,,V1004,finished,Cosmetic,Lamer,,Lamer cream essence set,26%,,,,,Nov-17,,148.5,1,574.0,20170995
172432,,73.0,110.0,7.5,VIP1138,,V1012,finished,Accessories,Swarovski,,Swa necklace,27%,,,,,Nov-17,,29.5,1,110.0,20170996
172433,,159.0,205.0,7.5,VIP1065,,V1012,finished,Accessories,Swarovski,,Swa Clover Sweater Chain,19%,,,,,Nov-17,,38.5,1,205.0,20170997
172434,,431.0,529.0,22.5,VVIP1017,,V1011,finished,Shoes,Stuart Weitzman,,Sw cling black suede 38,14%,,,,,Nov-17,,75.5,1,529.0,20170998
172435,,57.0,100.0,7.5,VIP1062,,V1012,finished,Accessories,Swarovski,,Swa Black Swan Necklace S,36%,,,,,Nov-17,,35.5,1,100.0,20170999
172436,,108.0,146.0,7.5,H1325,,V1005,finished,Lifestyle,Luna,,Luna mini2 pink,21%,,,,,Nov-17,,30.5,1,146.0,201709100
172437,,430.0,684.0,30.0,H1065,,V1011,finished,Shoes,Stuart Weitzman,,Sw thighland black suede 6,33%,,,,,Nov-17,,224.0,1,684.0,201709101
172438,,491.0,596.0,30.0,FF1015,,V1011,finished,Shoes,Stuart Weitzman,,Sw reserve Black suede 35.5,13%,,,,,Nov-17,,75.0,1,596.0,201709102
172439,,490.0,581.0,7.5,VIP1138,,V1006,finished,Handbag,YSL,,Ysl pink handbag,14%,,,,,Nov-17,,83.5,1,581.0,201709103
172440,,43.0,73.0,7.5,L1078,,V1012,finished,Accessories,Independent Designer,,Small red heart necklace,31%,,,,,Nov-17,,22.5,1,73.0,201709104
172441,,1154.0,1164.0,5.0,FF1011,,V1004,finished,Handbag,Chloe,,Chloe caramel trumpet,0%,,,,,Nov-17,,5.0,1,1164.0,201709105
172442,,496.0,640.0,30.0,FF1026,,DIRECT,finished,Shoes,Stuart Weitzman,,Lowland dark brown suede 7,18%,,,,,Nov-17,,114.0,1,640.0,201709106
172443,,491.0,596.0,30.0,H1253,,V1011,finished,Shoes,Stuart Weitzman,,Sw 5050 Black suede 6,15%,,,,,Nov-17,,179.0,2,1191.0,201709107
172445,,408.0,507.0,22.5,H1048,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman Grandiose Suede Boots Black 6.5,15%,,,,,Nov-17,,76.5,1,507.0,201709109
172446,,595.0,629.0,15.0,L1072,,DIRECT,finished,Shoes,Stuart Weitzman,,"Sw clingy black patent leather 355, buy 5.5",3%,,,,,Nov-17,,19.0,1,629.0,201709110
172447,,401.0,507.0,22.5,VVIP1036,,V1011,finished,Shoes,Stuart Weitzman,,SW lofty black suede 5.5,16%,,,,,Nov-17,,83.5,1,507.0,201709111
172448,,454.0,541.0,22.5,L1076,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw stitchwork black leather 8.5,12%,,,,,Nov-17,,64.5,1,541.0,201709112
172449,,401.0,507.0,22.5,VVIP1028,,V1011,finished,Shoes,Stuart Weitzman,,Sw bacari white leather 5.5,16%,,,,,Nov-17,,83.5,1,507.0,201709113
172450,,439.0,526.0,15.0,FF1011,,V1011,finished,Shoes,Stuart Weitzman,,Sw metermaid black 5,14%,,,,,Nov-17,,72.0,1,526.0,201709114
172451,,199.0,276.0,15.0,VVIP1036,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw chicflats dark nude 5.5,22%,,,,,Nov-17,,62.0,1,276.0,201709115
172452,,1250.4,1471.0,0.0,VIP1023,,V1006,Backorder,Cosmetic,Lamer,,Lamer 5 piece set 4 piece set,,,,,,Nov-17,,0.0,0,0.0,201709116
172453,,374.0,463.0,22.5,VVIP1021,,V1011,finished,Shoes,Stuart Weitzman,,Sw gobi black leather boots 7.5,14%,,,,,Nov-17,,66.5,1,463.0,201709117
172454,,491.0,596.0,22.5,VVIP1032,,V1011,finished,Shoes,Stuart Weitzman,,Sw reserve Black suede 6.5,14%,,,,,Nov-17,,82.5,1,596.0,201709118
172455,,225.0,440.0,7.5,H1174,,DIRECT,finished,Accessories,Bvlgari,,Bvlgari Charity Necklace,47%,,,,,Nov-17,,207.5,1,440.0,201709119
172456,,786.0,897.0,30.0,FF1019,,V1011,finished,Clothing,Canada Goose,,canada goose langord 灰色l,9%,,,,,Nov-17,,81.0,1,897.0,201709120
172457,,491.0,596.0,22.5,VIP1146,,V1011,finished,Shoes,Stuart Weitzman,,Sw 5050block Black suede 6,14%,,,,,Nov-17,,82.5,1,596.0,201709121
172458,,491.0,596.0,22.5,L1770,,V1011,finished,Shoes,Stuart Weitzman,,Sw 5050block Black suede 5,14%,,,,,Nov-17,,82.5,1,596.0,201709122
172460,,85.0,115.0,7.5,VVIP1017,,DIRECT,finished,Clothing,Victoria Secrete,,VS Angel Pajamas Pink S,20%,,,,,Nov-17,,22.5,1,115.0,201709124
172461,,264.0,335.0,22.5,L1770,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw clara nude leather 5,14%,,,,,Nov-17,,48.5,1,335.0,201709125
172462,,85.0,140.0,15.0,L1422,,DIRECT,finished,Clothing,Victoria Secrete,,VS black bomber jacket m,29%,,,,,Nov-17,,40.0,1,140.0,201709126
172463,,417.0,478.0,22.5,L1088,,DIRECT,finished,Shoes,Stuart Weitzman,,sw pearlbacari 5.5,8%,,,,,Nov-17,,38.5,1,478.0,201709127
172465,,136.0,170.0,0.0,H1082,,DIRECT,Backorder,Clothing,Tory Burch,,Tb sweater,20%,,,,,Nov-17,,34.0,1,170.0,201709129
172466,,476.0,537.0,15.0,H1025,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw cling black suede 6.5,9%,,,,,Nov-17,,46.0,1,537.0,201709130
172467,,276.0,346.0,15.0,VIP1146,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw rhythm nude suede 7,16%,,,,,Nov-17,,55.0,1,346.0,201709131
