Stock ID,Cost of Goods,Unit Price,Shipping Cost,Customer ID,Vendor,Order Status,Product Category,Brand,Product Description,Product Base Margin,Order Date,Profit,Quantity,Sales,Order ID,Month,Year
172416,491.0,596.0,22.5,H1183,V1011,finished,Shoes,Stuart Weitzman,Sw 5050 black sheepskin 5.5,14%,2017-11-01,82.5,1.0,596.0,20170977,11.0,2017.0
172417,97.0,146.0,7.5,H1321,V1012,finished,Accessories,Tiffany,Tiffany bracelet m,28%,2017-11-01,41.5,1.0,146.0,20170978,11.0,2017.0
172418,97.0,154.0,7.5,L1741,V1012,finished,Accessories,Tiffany,Tiffany necklace,32%,2017-11-01,49.5,1.0,154.0,20170979,11.0,2017.0
172419,295.0,365.0,15.0,FF1019,DIRECT,finished,Cosmetic,Lamer,Lamer soft cream set,15%,2017-11-01,55.0,1.0,365.0,20170980,11.0,2017.0
172420,295.0,382.0,15.0,VIP1009,DIRECT,finished,Cosmetic,Lamer,Lamer cream set,19%,2017-11-01,72.0,1.0,382.0,20170981,11.0,2017.0
172421,157.0,192.0,5.0,L1721,V1012,finished,Accessories,Gentle Monster,Gm madcrush black,16%,2017-11-01,30.0,1.0,192.0,20170982,11.0,2017.0
172422,127.0,191.0,22.5,VIP1009,DIRECT,finished,Handbag,Rebecca Minkoff,RMK regan small pink,22%,2017-11-01,41.5,1.0,191.0,20170983,11.0,2017.0
172424,97.0,146.0,7.5,L1211,V1012,finished,Accessories,Tiffany,Tiffany blue bracelet m,28%,2017-11-01,41.5,1.0,146.0,20170985,11.0,2017.0
172425,574.0,676.0,22.5,VIP1073,V1011,finished,Shoes,Stuart Weitzman,Sw alljack black suede 6,12%,2017-11-01,79.5,1.0,676.0,20170986,11.0,2017.0
172427,310.0,394.0,7.5,L1343,V1006,finished,Accessories,Bottega Veneta,Bv dark gray black wallet,19%,2017-11-01,76.5,1.0,394.0,20170988,11.0,2017.0
172427,310.0,394.0,7.5,H1182,V1006,finished,Accessories,Bottega Veneta,Bv dark gray black wallet,19%,2017-11-01,76.5,1.0,394.0,20170989,11.0,2017.0
172427,300.0,368.0,7.5,DL1013,V1006,finished,Accessories,Bottega Veneta,Bv dark gray black wallet,16%,2017-11-01,60.5,1.0,368.0,20170990,11.0,2017.0
172428,73.0,110.0,7.5,VVIP1022,V1012,finished,Accessories,Swarovski,Swa Scorpio Necklace,27%,2017-11-01,29.5,1.0,110.0,20170991,11.0,2017.0
172429,225.0,412.0,7.5,DL1017,DIRECT,finished,Accessories,Bvlgari,Bvlgari Charity Money Chain,44%,2017-11-01,179.5,1.0,412.0,20170992,11.0,2017.0
172429,225.0,424.0,7.5,DL1017,DIRECT,finished,Accessories,Bvlgari,Bvlgari Charity Money Chain,45%,2017-11-01,191.5,1.0,424.0,20170993,11.0,2017.0
172431,403.0,574.0,22.5,L1227,V1004,finished,Cosmetic,Lamer,Lamer cream essence set,26%,2017-11-01,148.5,1.0,574.0,20170995,11.0,2017.0
172432,73.0,110.0,7.5,VIP1138,V1012,finished,Accessories,Swarovski,Swa necklace,27%,2017-11-01,29.5,1.0,110.0,20170996,11.0,2017.0
172433,159.0,205.0,7.5,VIP1065,V1012,finished,Accessories,Swarovski,Swa Clover Sweater Chain,19%,2017-11-01,38.5,1.0,205.0,20170997,11.0,2017.0
172434,431.0,529.0,22.5,VVIP1017,V1011,finished,Shoes,Stuart Weitzman,Sw cling black suede 38,14%,2017-11-01,75.5,1.0,529.0,20170998,11.0,2017.0
172435,57.0,100.0,7.5,VIP1062,V1012,finished,Accessories,Swarovski,Swa Black Swan Necklace S,36%,2017-11-01,35.5,1.0,100.0,20170999,11.0,2017.0
172436,108.0,146.0,7.5,H1325,V1005,finished,Lifestyle,Luna,Luna mini2 pink,21%,2017-11-01,30.5,1.0,146.0,201709100,11.0,2017.0
172437,430.0,684.0,30.0,H1065,V1011,finished,Shoes,Stuart Weitzman,Sw thighland black suede 6,33%,2017-11-01,224.0,1.0,684.0,201709101,11.0,2017.0
172438,491.0,596.0,30.0,FF1015,V1011,finished,Shoes,Stuart Weitzman,Sw reserve Black suede 35.5,13%,2017-11-01,75.0,1.0,596.0,201709102,11.0,2017.0
172439,490.0,581.0,7.5,VIP1138,V1006,finished,Handbag,YSL,Ysl pink handbag,14%,2017-11-01,83.5,1.0,581.0,201709103,11.0,2017.0
172440,43.0,73.0,7.5,L1078,V1012,finished,Accessories,Independent Designer,Small red heart necklace,31%,2017-11-01,22.5,1.0,73.0,201709104,11.0,2017.0
172441,1154.0,1164.0,5.0,FF1011,V1004,finished,Handbag,Chloe,Chloe caramel trumpet,0%,2017-11-01,5.0,1.0,1164.0,201709105,11.0,2017.0
172442,496.0,640.0,30.0,FF1026,DIRECT,finished,Shoes,Stuart Weitzman,Lowland dark brown suede 7,18%,2017-11-01,114.0,1.0,640.0,201709106,11.0,2017.0
172443,491.0,596.0,30.0,H1253,V1011,finished,Shoes,Stuart Weitzman,Sw 5050 Black suede 6,15%,2017-11-01,179.0,2.0,1191.0,201709107,11.0,2017.0
172445,408.0,507.0,22.5,H1048,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman Grandiose Suede Boots Black 6.5,15%,2017-11-01,76.5,1.0,507.0,201709109,11.0,2017.0
172446,595.0,629.0,15.0,L1072,DIRECT,finished,Shoes,Stuart Weitzman,"Sw clingy black patent leather 355, buy 5.5",3%,2017-11-01,19.0,1.0,629.0,201709110,11.0,2017.0
172447,401.0,507.0,22.5,VVIP1036,V1011,finished,Shoes,Stuart Weitzman,SW lofty black suede 5.5,16%,2017-11-01,83.5,1.0,507.0,201709111,11.0,2017.0
172448,454.0,541.0,22.5,L1076,DIRECT,finished,Shoes,Stuart Weitzman,Sw stitchwork black leather 8.5,12%,2017-11-01,64.5,1.0,541.0,201709112,11.0,2017.0
172449,401.0,507.0,22.5,VVIP1028,V1011,finished,Shoes,Stuart Weitzman,Sw bacari white leather 5.5,16%,2017-11-01,83.5,1.0,507.0,201709113,11.0,2017.0
172450,439.0,526.0,15.0,FF1011,V1011,finished,Shoes,Stuart Weitzman,Sw metermaid black 5,14%,2017-11-01,72.0,1.0,526.0,201709114,11.0,2017.0
172451,199.0,276.0,15.0,VVIP1036,DIRECT,finished,Shoes,Stuart Weitzman,Sw chicflats dark nude 5.5,22%,2017-11-01,62.0,1.0,276.0,201709115,11.0,2017.0
172453,374.0,463.0,22.5,VVIP1021,V1011,finished,Shoes,Stuart Weitzman,Sw gobi black leather boots 7.5,14%,2017-11-01,66.5,1.0,463.0,201709117,11.0,2017.0
172454,491.0,596.0,22.5,VVIP1032,V1011,finished,Shoes,Stuart Weitzman,Sw reserve Black suede 6.5,14%,2017-11-01,82.5,1.0,596.0,201709118,11.0,2017.0
172455,225.0,440.0,7.5,H1174,DIRECT,finished,Accessories,Bvlgari,Bvlgari Charity Necklace,47%,2017-11-01,207.5,1.0,440.0,201709119,11.0,2017.0
172456,786.0,897.0,30.0,FF1019,V1011,finished,Clothing,Canada Goose,canada goose langord 灰色l,9%,2017-11-01,81.0,1.0,897.0,201709120,11.0,2017.0
172457,491.0,596.0,22.5,VIP1146,V1011,finished,Shoes,Stuart Weitzman,Sw 5050block Black suede 6,14%,2017-11-01,82.5,1.0,596.0,201709121,11.0,2017.0
172458,491.0,596.0,22.5,L1770,V1011,finished,Shoes,Stuart Weitzman,Sw 5050block Black suede 5,14%,2017-11-01,82.5,1.0,596.0,201709122,11.0,2017.0
172460,85.0,115.0,7.5,VVIP1017,DIRECT,finished,Clothing,Victoria Secrete,VS Angel Pajamas Pink S,20%,2017-11-01,22.5,1.0,115.0,201709124,11.0,2017.0
172461,264.0,335.0,22.5,L1770,DIRECT,finished,Shoes,Stuart Weitzman,Sw clara nude leather 5,14%,2017-11-01,48.5,1.0,335.0,201709125,11.0,2017.0
172462,85.0,140.0,15.0,L1422,DIRECT,finished,Clothing,Victoria Secrete,VS black bomber jacket m,29%,2017-11-01,40.0,1.0,140.0,201709126,11.0,2017.0
172463,417.0,478.0,22.5,L1088,DIRECT,finished,Shoes,Stuart Weitzman,sw pearlbacari 5.5,8%,2017-11-01,38.5,1.0,478.0,201709127,11.0,2017.0
172466,476.0,537.0,15.0,H1025,DIRECT,finished,Shoes,Stuart Weitzman,Sw cling black suede 6.5,9%,2017-11-01,46.0,1.0,537.0,201709130,11.0,2017.0
172467,276.0,346.0,15.0,VIP1146,DIRECT,finished,Shoes,Stuart Weitzman,Sw rhythm nude suede 7,16%,2017-11-01,55.0,1.0,346.0,201709131,11.0,2017.0
172468,233.0,316.0,15.0,VIP1146,DIRECT,finished,Shoes,Stuart Weitzman,Sw mary mid Red 7,22%,2017-11-01,68.0,1.0,316.0,201709132,11.0,2017.0
172469,280.0,365.0,15.0,VIP1062,V1006,finished,Shoes,Prada,Prada patent leather pointed high heels nude 38,19%,2017-11-01,70.0,1.0,365.0,201709133,11.0,2017.0
172470,267.0,378.0,15.0,DL1021,DIRECT,finished,Clothing,Tory Burch,Tb plaid shirt + skirt set 6,25%,2017-11-01,96.0,1.0,378.0,201709134,11.0,2017.0
172473,374.0,463.0,22.5,VIP1088,V1011,finished,Shoes,Stuart Weitzman,Sw gobi black light skin 5.5,14%,2017-11-01,66.5,1.0,463.0,201709137,11.0,2017.0
172474,137.0,199.0,15.0,H1016,DIRECT,finished,Shoes,Tory Burch,Tb cousin blue sweater m,24%,2017-11-01,47.0,1.0,199.0,201709138,11.0,2017.0
172475,147.0,199.0,15.0,L1737,DIRECT,finished,Clothing,Madewell,Madewell yellow transport tote M,19%,2017-11-01,37.0,1.0,199.0,201709139,11.0,2017.0
172476,599.0,721.0,22.5,L1505,V1011,finished,Shoes,Stuart Weitzman,Sw tieland black suede 5,14%,2017-11-01,99.5,1.0,721.0,201709140,11.0,2017.0
172477,215.0,497.0,22.5,L1779,DIRECT,finished,Shoes,Stuart Weitzman,Sw highland gray 6,52%,2017-11-01,259.5,1.0,497.0,201709141,11.0,2017.0
172478,319.0,478.0,22.5,H1065,V1011,finished,Shoes,Stuart Weitzman,Sw tiemodel black 6,29%,2017-12-01,136.5,1.0,478.0,201709142,12.0,2017.0
172479,319.0,478.0,22.5,VVIP1047,V1011,finished,Shoes,Stuart Weitzman,Sw tiemodel light color 6.5,29%,2017-12-01,136.5,1.0,478.0,201709143,12.0,2017.0
172480,786.0,879.0,22.5,H1134,V1011,finished,Clothing,Canada Goose,Canada goose male langford black s,8%,2017-12-01,70.5,1.0,879.0,201709144,12.0,2017.0
172481,320.0,390.0,15.0,L1130,V1006,finished,Accessories,Bottega Veneta,Bv dark gray wallet,14%,2017-12-01,55.0,1.0,390.0,201709145,12.0,2017.0
172482,1680.0,2100.0,5.0,L1757,DIRECT,finished,Clothing,Moncler,Moncler Beijing Studio Guest,20%,2017-12-01,415.0,1.0,2100.0,201709146,12.0,2017.0
172483,145.0,204.0,15.0,VVIP1038,DIRECT,finished,Clothing,Tory Burch,TB Plaid skirt 4,22%,2017-12-01,44.0,1.0,204.0,201709147,12.0,2017.0
172484,399.0,556.0,22.5,L1757,V1006,finished,Shoes,Stuart Weitzman,Highland suede black 5.5,24%,2017-12-01,134.5,1.0,556.0,201709148,12.0,2017.0
172485,200.8,251.0,22.5,VVIP1026,DIRECT,finished,Shoes,Stuart Weitzman,Sw trendy black leather 6,11%,2017-12-01,27.7,1.0,251.0,201709149,12.0,2017.0
172486,53.0,82.0,15.0,L1150,DIRECT,finished,Clothing,Club Monaco,Club Turtleneck Sweater Grey s,17%,2017-12-01,14.0,1.0,82.0,201709150,12.0,2017.0
172487,159.0,203.0,15.0,VVIP1032,DIRECT,finished,Clothing,Club Monaco,Club v collar jumpsuit 0 dark blue,14%,2017-12-01,29.0,1.0,203.0,201709151,12.0,2017.0
172488,108.0,146.0,15.0,VIP1006,DIRECT,finished,Clothing,Club Monaco,Club wine red cloak,16%,2017-12-01,23.0,1.0,146.0,201709152,12.0,2017.0
172489,80.0,125.0,15.0,VIP1103,DIRECT,finished,Clothing,Club Monaco,Club white dress xs,24%,2017-12-01,30.0,1.0,125.0,201709153,12.0,2017.0
172490,159.0,228.0,7.5,VIP1081,DIRECT,finished,Clothing,Club Monaco,Club gray suit vest xs,27%,2017-12-01,61.5,1.0,228.0,201709154,12.0,2017.0
172491,65.6,82.0,7.5,VIP1081,DIRECT,finished,Clothing,Club Monaco,Club leopard print high collar xs,11%,2017-12-01,8.9,1.0,82.0,201709155,12.0,2017.0
172492,72.0,146.0,7.5,VIP1081,DIRECT,finished,Clothing,Club Monaco,Club Grey V-neck jumpsuit 0,46%,2017-12-01,66.5,1.0,146.0,201709156,12.0,2017.0
172493,162.4,203.0,15.0,VIP1146,DIRECT,finished,Clothing,Club Monaco,Club v collar jumpsuit 0 dark blue,13%,2017-12-01,25.6,1.0,203.0,201709157,12.0,2017.0
172494,64.8,81.0,15.0,H1291,DIRECT,finished,Clothing,Club Monaco,Club Leopard print high neck m,1%,2017-12-01,1.2,1.0,81.0,201709158,12.0,2017.0
172495,116.8,146.0,15.0,VIP1122,DIRECT,finished,Clothing,Club Monaco,Club wine red cloak,10%,2017-12-01,14.2,1.0,146.0,201709159,12.0,2017.0
172496,292.0,365.0,22.5,VVIP1043,DIRECT,finished,Clothing,Club Monaco,Club dark blue coat m,14%,2017-12-01,50.5,1.0,365.0,201709160,12.0,2017.0
172497,821.0,956.0,5.0,L1714,V1007,finished,Handbag,Chloe,Chloe fog blue small faye,14%,2017-12-01,130.0,1.0,956.0,201709161,12.0,2017.0
172498,330.0,360.0,0.0,L1748,DIRECT,finished,Shoes,Stuart Weitzman,SW tiemodel,8%,2017-12-01,90.0,3.0,1080.0,201709162,12.0,2017.0
172408,325.0,497.0,30.0,VVIP1042,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman leggylady Suede Boots Black 6,29%,2017-12-01,142.0,1.0,497.0,2017INV342,12.0,2017.0
172444,661.0,734.0,30.0,VIP1109,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman TIELAND suede boots slate6.5,6%,2017-12-01,43.0,1.0,734.0,2017INV347,12.0,2017.0
172459,476.0,522.0,22.5,VVIP1004,DIRECT,finished,Shoes,Jimmy Choo,Jimmy Choo Abel pointed high heel black 36,5%,2017-12-01,23.5,1.0,522.0,2017INV348,12.0,2017.0
172464,661.0,721.0,22.5,L1762,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman TIELAND Suede Boots Black 7,5%,2017-12-01,37.5,1.0,721.0,2017INV349,12.0,2017.0
1810195,236.0,306.0,15.0,L1702,DIRECT,finished,Cosmetic,CPB,cpb skin care set,18%,2018-01-01,55.0,1.0,306.0,201801001,1.0,2018.0
1810154,88.0,170.0,15.0,H1022,DIRECT,finished,Clothing,Maje,maje Blue stripe dress 2,39%,2018-01-01,67.0,1.0,170.0,201801002,1.0,2018.0
1810153,88.0,148.0,8.0,FF1026,DIRECT,finished,Clothing,Maje,maje Blue stripe dress 1,35%,2018-01-01,52.0,1.0,148.0,201801003,1.0,2018.0
1810155,64.0,141.0,8.0,FF1026,DIRECT,finished,Clothing,Maje,has a Burgundy V-neck dress 1,49%,2018-01-01,69.0,1.0,141.0,201801004,1.0,2018.0
1810170,105.0,188.0,15.0,VIP1081,DIRECT,finished,Clothing,Maje,maje leather dress 1,36%,2018-01-01,68.0,1.0,188.0,201801005,1.0,2018.0
1810180,118.0,180.0,8.0,VVIP1047,DIRECT,finished,Clothing,Maje,maje short Black puff jacket 1,30%,2018-01-01,54.0,1.0,180.0,201801006,1.0,2018.0
1810162,71.0,139.0,8.0,VVIP1047,DIRECT,finished,Clothing,Maje,maje dress red 1,43%,2018-01-01,60.0,1.0,139.0,201801007,1.0,2018.0
1810149,89.0,156.0,8.0,FF1002,DIRECT,finished,Clothing,Maje,maje Black lace v-neck dress 1,38%,2018-01-01,59.0,1.0,156.0,201801009,1.0,2018.0
1810171,105.0,188.0,15.0,VVIP1038,DIRECT,finished,Clothing,Maje,maje leather dress 2,36%,2018-01-01,68.0,1.0,188.0,201801010,1.0,2018.0
1810156,114.0,172.0,15.0,H1060,DIRECT,finished,Clothing,Maje,maje Grey dress 2,25%,2018-01-01,43.0,1.0,172.0,201801011,1.0,2018.0
1810148,139.0,281.0,15.0,H1211,DIRECT,finished,Clothing,Maje,maje Black coat 38,45%,2018-01-01,127.0,1.0,281.0,201801012,1.0,2018.0
1810149,94.0,169.0,15.0,VVIP1044,DIRECT,finished,Clothing,Maje,maje Black lace v-neck dress 1,36%,2018-01-01,60.0,1.0,169.0,201801013,1.0,2018.0
1810130,116.0,155.0,8.0,L1443,DIRECT,finished,Cosmetic,Jo Malone,jo malone Perfume set,20%,2018-01-01,31.0,1.0,155.0,201801014,1.0,2018.0
1810154,85.0,170.0,15.0,H1165,DIRECT,finished,Clothing,Maje,maje Blue stripe dress 2,41%,2018-01-01,70.0,1.0,170.0,201801015,1.0,2018.0
1810147,139.0,281.0,15.0,VIP1101,DIRECT,finished,Clothing,Maje,maje Black coat 36,45%,2018-01-01,127.0,1.0,281.0,201801016,1.0,2018.0
1810200,71.0,139.0,15.0,L1705,DIRECT,finished,Clothing,Maje,maje dress red 1,38%,2018-01-01,53.0,1.0,139.0,201801017,1.0,2018.0
1810054,64.0,86.0,15.0,FF1019,DIRECT,finished,Supplement,Childlife,childlife dha chewable 90 soft gel *5 natural berry,8%,2018-01-01,7.0,1.0,86.0,201801018,1.0,2018.0
1810133,118.0,164.0,8.0,L1694,DIRECT,finished,Accessories,Tiffany,tiffany bracelet red heart m,23%,2018-01-01,38.0,1.0,164.0,201801019,1.0,2018.0
1810154,88.0,170.0,15.0,L1408,DIRECT,finished,Clothing,Maje,maje Blue stripe dress 2,39%,2018-01-01,67.0,1.0,170.0,201801020,1.0,2018.0
1810196,148.0,217.0,5.0,VIP1131,V1012,finished,Accessories,Gentle Monster,new tonic sunglasses,29%,2018-01-01,64.0,1.0,217.0,201801021,1.0,2018.0
1810082,75.0,122.0,8.0,VVIP1032,DIRECT,finished,Clothing,Coach,coach Black tee s,32%,2018-01-01,39.0,1.0,122.0,201801022,1.0,2018.0
1810150,85.0,172.0,15.0,VIP1062,DIRECT,finished,Clothing,Maje,maje Black lace v-neck dress 2,42%,2018-01-01,72.0,1.0,172.0,201801023,1.0,2018.0
1810171,105.0,188.0,15.0,H1085,DIRECT,finished,Clothing,Maje,maje leather dress 2,36%,2018-01-01,68.0,1.0,188.0,201801024,1.0,2018.0
1810134,376.0,467.0,15.0,VIP1049,DIRECT,finished,Cosmetic,Lamer,lamer concentrate 50ml,16%,2018-01-01,76.0,1.0,467.0,201801025,1.0,2018.0
1810058,76.0,117.0,15.0,H1211,DIRECT,finished,Clothing,Club Monaco,club Red off-shoulder Sweater M,22%,2018-01-01,26.0,1.0,117.0,201801027,1.0,2018.0
1810263,99.0,164.0,8.0,L1101,DIRECT,finished,Accessories,Tiffany,tiffany bracelet red heart s,35%,2018-01-01,57.0,1.0,164.0,201801028,1.0,2018.0
1810094,365.0,1066.0,178.0,VVIP1005,DIRECT,finished,Accessories,DockAtos,DockATot baby stuff,49%,2018-01-01,523.0,1.0,1066.0,201801029,1.0,2018.0
1810153,88.0,163.0,8.0,DL1013,DIRECT,finished,Clothing,Maje,maje Blue stripe dress 1,41%,2018-01-01,67.0,1.0,163.0,201801030,1.0,2018.0
1810175,123.0,172.0,8.0,DL1013,DIRECT,finished,Clothing,Maje,maje maxi dress pink 1,24%,2018-01-01,41.0,1.0,172.0,201801031,1.0,2018.0
1810228,294.0,391.0,8.0,H1317,DIRECT,finished,Accessories,Redline,redline rose gold s all rope,23%,2018-01-01,89.0,1.0,391.0,201801032,1.0,2018.0
1810039,820.0,906.0,20.0,FF1006,DIRECT,finished,Clothing,Canada Goose,CANADA GOOSE chateau graphite m,7%,2018-01-01,66.0,1.0,906.0,201801034,1.0,2018.0
1810073,88.0,195.0,15.0,L1690,DIRECT,finished,Clothing,Maje,maje Black stripe dress 1,47%,2018-01-01,92.0,1.0,195.0,201801035,1.0,2018.0
1810125,320.0,484.0,23.0,DL1007,DIRECT,finished,Shoes,Stuart Weitzman,sw tiemodel Grey7,29%,2018-01-01,141.0,1.0,484.0,201801037,1.0,2018.0
1810246,121.0,170.0,5.0,VIP1103,DIRECT,finished,Accessories,SWA,choker,26%,2018-01-01,44.0,1.0,170.0,201801038,1.0,2018.0
1810143,324.0,414.0,5.0,VIP1130,DIRECT,finished,Accessories,Louis Vuitton,lv Red scarf,21%,2018-01-01,85.0,1.0,414.0,201801039,1.0,2018.0
1810275,55.0,77.0,5.0,L1278,DIRECT,finished,Accessories,Independent Designer,Venice Hat Black,22%,2018-01-01,17.0,1.0,77.0,201801040,1.0,2018.0
1810188,36.0,73.0,15.0,L1699,DIRECT,finished,Clothing,Club Monaco,Club Monaco Sofia Top White 2,30%,2018-01-01,22.0,1.0,73.0,201801042,1.0,2018.0
1810174,71.0,164.0,15.0,H1267,DIRECT,finished,Clothing,Maje,maje long sleeve dress red 3,48%,2018-01-01,78.0,1.0,164.0,201801043,1.0,2018.0
1810163,117.0,164.0,15.0,DL1013,DIRECT,finished,Clothing,Maje,maje long sleeve lace dress Black 1,20%,2018-01-01,32.0,1.0,164.0,201801044,1.0,2018.0
1810177,104.0,172.0,15.0,DL1013,DIRECT,finished,Clothing,Maje,maje pink maxi dress 2,31%,2018-01-01,53.0,1.0,172.0,201801045,1.0,2018.0
1810079,76.0,117.0,15.0,VIP1146,DIRECT,finished,Clothing,Club Monaco,club shoulder bow Sweater Red s,22%,2018-01-01,26.0,1.0,117.0,201801046,1.0,2018.0
1810081,76.0,120.0,15.0,VIP1146,DIRECT,finished,Clothing,Club Monaco,club shoulder details Sweater Blacks,24%,2018-01-01,29.0,1.0,120.0,201801047,1.0,2018.0
1810251,5.0,72.0,8.0,FF1002,DIRECT,finished,Clothing,Ted Baker,ted baker Sweater,82%,2018-01-01,59.0,1.0,72.0,201801048,1.0,2018.0
1810014,43.0,61.0,8.0,VIP1085,DIRECT,finished,Clothing,Alice Olivia,ao sweater,16%,2018-01-01,10.0,1.0,61.0,201801049,1.0,2018.0
1810252,64.0,91.0,8.0,VIP1085,DIRECT,finished,Clothing,Ted Baker,ted black Sweater cardigan,21%,2018-01-01,19.0,1.0,91.0,201801050,1.0,2018.0
1810159,99.0,195.0,15.0,L1668,DIRECT,finished,Clothing,Maje,maje black stripe dress 2,42%,2018-01-01,81.0,1.0,195.0,201801051,1.0,2018.0
1810035,35.0,45.0,8.0,L1343,DIRECT,finished,Clothing,Banana Republic,br Dog Print Sweater Grey m,4%,2018-01-01,2.0,1.0,45.0,201801052,1.0,2018.0
1810036,35.0,45.0,8.0,H1250,DIRECT,finished,Clothing,Banana Republic,br Dog Print Sweater Grey s,4%,2018-01-01,2.0,1.0,45.0,201801053,1.0,2018.0
1810037,35.0,45.0,8.0,L1044,DIRECT,finished,Clothing,Banana Republic,br Dog Print Sweater Grey xs,4%,2018-01-01,2.0,1.0,45.0,201801054,1.0,2018.0
1810160,110.0,172.0,5.0,L1434,DIRECT,finished,Clothing,Maje,maje black v-neck dress 1,33%,2018-01-01,57.0,1.0,172.0,201801055,1.0,2018.0
1810173,87.0,139.0,5.0,L1072,DIRECT,finished,Clothing,Maje,maje long sleeve dress red 2,34%,2018-01-01,47.0,1.0,139.0,201801056,1.0,2018.0
1810182,104.0,195.0,5.0,VIP1146,DIRECT,finished,Clothing,Maje,maje stripe dress black blue 3,44%,2018-01-01,86.0,1.0,195.0,201801057,1.0,2018.0
1810181,104.0,170.0,5.0,VIP1103,DIRECT,finished,Clothing,Maje,maje stripe dress black blue 1,36%,2018-01-01,61.0,1.0,170.0,201801058,1.0,2018.0
1810176,131.0,172.0,5.0,VIP1004,DIRECT,finished,Clothing,Maje,maje long sleeve with belt dress Grey 1,21%,2018-01-01,36.0,1.0,172.0,201801059,1.0,2018.0
1810239,475.0,570.0,23.0,H1272,DIRECT,finished,Shoes,Stuart Weitzman,sw allgood suede navy 6,13%,2018-01-01,72.0,1.0,570.0,201801060,1.0,2018.0
1810036,35.0,45.0,8.0,H1172,DIRECT,finished,Clothing,Banana Republic,br Dog Print Sweater Grey s,4%,2018-01-01,2.0,1.0,45.0,201801061,1.0,2018.0
1810080,76.0,117.0,15.0,L1121,DIRECT,finished,Clothing,Club Monaco,club shoulder bow Sweater Red m,22%,2018-01-01,26.0,1.0,117.0,201801062,1.0,2018.0
1810010,25.0,61.0,15.0,L1143,DIRECT,finished,Clothing,Alice Olivia,Alice Olivia Stora skirt,34%,2018-01-01,21.0,1.0,61.0,201801064,1.0,2018.0
1810266,139.0,217.0,15.0,L1598,DIRECT,finished,Clothing,Tory Burch,tory burch Sweater Blue s,29%,2018-01-01,63.0,1.0,217.0,201801065,1.0,2018.0
,,,,,,,,,,,,,,,,,
1810142,32.0,55.0,8.0,H1174,DIRECT,finished,Lifestyle,Luna,luna play set,27%,2018-01-01,15.0,1.0,55.0,201801067,1.0,2018.0
1810275,55.0,77.0,5.0,L1278,DIRECT,finished,Accessories,Independent Designer,Venice Hat Black,22%,2018-01-01,17.0,1.0,77.0,201801068,1.0,2018.0
1810106,44.0,55.0,5.0,H1251,DIRECT,finished,Cosmetic,Givenchy,Givenchy lipstick lamb leather red velvet,11%,2018-01-01,6.0,1.0,55.0,201801069,1.0,2018.0
1810106,44.0,55.0,5.0,VVIP1038,DIRECT,finished,Cosmetic,Givenchy,Givenchy lipstick lamb leather red velvet,11%,2018-01-01,6.0,1.0,55.0,201801070,1.0,2018.0
1810145,44.0,55.0,5.0,L1697,DIRECT,finished,Cosmetic,Givenchy,Givenchy lipstick lamb leather red velvet,11%,2018-01-01,6.0,1.0,55.0,201801071,1.0,2018.0
1810095,64.0,102.0,8.0,H1082,DIRECT,finished,Accessories,DVF,dvf 10 cashmere scarf Blue dot,29%,2018-01-01,30.0,1.0,102.0,201801072,1.0,2018.0
1810268,44.0,55.0,5.0,L1712,DIRECT,finished,Cosmetic,Givenchy,Givenchy lipstick lamb leather red velvet,11%,2018-01-01,6.0,1.0,55.0,201801073,1.0,2018.0
1810112,3.0,27.0,5.0,H1174,DIRECT,finished,Cosmetic,Givenchy,Givenchy lipstick lamb leather red velvet - defect,70%,2018-01-01,19.0,1.0,27.0,201801074,1.0,2018.0
1810109,44.0,55.0,5.0,L1074,DIRECT,finished,Cosmetic,Givenchy,Givenchy lipstick lamb leather red velvet,11%,2018-01-01,6.0,1.0,55.0,201801075,1.0,2018.0
1810109,44.0,55.0,5.0,VIP1105,DIRECT,finished,Cosmetic,Givenchy,Givenchy lipstick lamb leather red velvet,11%,2018-01-01,6.0,1.0,55.0,201801076,1.0,2018.0
1810084,43.0,59.0,8.0,VVIP1042,DIRECT,finished,Accessories,Coach,coach twilly scarf,14%,2018-01-01,8.0,1.0,59.0,201801077,1.0,2018.0
1810199,44.0,55.0,5.0,L1704,DIRECT,finished,Cosmetic,Givenchy,Givenchy lipstick lamb leather red velvet,11%,2018-01-01,6.0,1.0,55.0,201801078,1.0,2018.0
1810219,294.0,383.0,8.0,DL1015,DIRECT,finished,Accessories,Redline,redline all rope yellow gold l,21%,2018-01-01,81.0,1.0,383.0,201801079,1.0,2018.0
1810111,44.0,55.0,5.0,L1326,DIRECT,finished,Cosmetic,Givenchy,Givenchy lipstick lamb leather red velvet,11%,2018-01-01,6.0,1.0,55.0,201801080,1.0,2018.0
1810131,96.0,125.0,8.0,VIP1049,DIRECT,finished,Cosmetic,KA,ka highlighter,17%,2018-01-01,21.0,1.0,125.0,201801081,1.0,2018.0
1810202,106.0,139.0,8.0,H1316,DIRECT,finished,Accessories,Roger Vivier,Roger Vivier Belt gold 85,18%,2018-01-01,25.0,1.0,139.0,201801082,1.0,2018.0
,,,,,,,,,,,,,,,,,
