Stock ID,Order Priority,Cost of Goods,Unit Price,Shipping Cost,Customer ID,Customer Name,Vendor,Order Status (Backorder?),Product Category,Product Sub-Category / Brand,Product Container,Product_Name_EN,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
172394,,491,596,22.5,FF1019,,V1011,finished,Shoes,Stuart Weitzman,,Sw5050 Black suede 6.5,14%,,,,,10/17/2017,,82.5,1,596,20170954
172395,,366,404,5,L1352,,V1012,finished,Accessories,Louis Vuitton,,Lv scarf gray,8%,,,,,10/17/2017,,33,1,404,20170955
172396,,73,103,5,VIP1030,,V1012,finished,Accessories,Swarovski,,Swa Scorpio,24%,,,,,10/17/2017,,25,1,103,20170956
172397,,96,146,15,H1182,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK suki red packet,24%,,,,,10/17/2017,,35,1,146,20170957
172397,,96,146,15,H1335,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK suki red packet,24%,,,,,10/17/2017,,35,1,146,20170958
172398,,101,144,15,VIP1014,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK mini mac blue,19%,,,,,10/17/2017,,28,1,144,20170959
172399,,96,140,5,L1764,,V1012,finished,Accessories,Swarovski,,Swa time to run the necklace 11.5 delivery,28%,,,,,10/17/2017,,39,1,140,20170960
172400,,127,196,22.5,H1147,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK regan small pink,24%,,,,,10/17/2017,,46.5,1,196,20170961
172401,,169,232,22.5,FF1016,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK regan light pink large,17%,,,,,10/17/2017,,40.5,1,232,20170962
172402,,73,92,5,DL1013,,V1012,finished,Accessories,Swarovski,,Swa Taurus,15%,,,,,10/17/2017,,14,1,92,20170963
172403,,491,596,22.5,L1076,,V1011,finished,Shoes,Stuart Weitzman,,Sw reserve black light skin 8.5,14%,,,,,10/17/2017,,82.5,1,596,20170964
172404,,169,263,22.5,L1363,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK regan light pink large,27%,,,,,10/17/2017,,71.5,1,263,20170965
172405,,343,416,5,VVIP1022,,V1012,finished,Accessories,Bvlgari,,Bulgari Charity Bracelet,16%,,,,,10/17/2017,,68,1,416,20170966
172406,,599,734,22.5,VVIP1027,,V1011,finished,Shoes,Stuart Weitzman,,Sw hiline black suede 34 minimum size 4,15%,,,,,10/17/2017,,112.5,1,734,20170967
172407,,343,412,5,DL1009,,V1012,finished,Accessories,Bvlgari,,Bulgari Charity Bracelet,16%,,,,,10/17/2017,,64,1,412,20170968
172409,,599,734,22.5,L1769,,V1011,finished,Shoes,Stuart Weitzman,,Sw lowland black suede 36=5.5,15%,,,,,10/17/2017,,112.5,1,734,20170970
172410,,127,154,7.5,H1043,,V1012,finished,Accessories,Independent Designer,,Yang Mi with the irregular flat mirror,13%,,,,,10/17/2017,,19.5,1,154,20170971
172411,,491,558,5,L1730,,V1011,finished,Shoes,Stuart Weitzman,,Sw 5050 black suede 6,11%,,,,,10/17/2017,,62,1,558,20170972
172374,,19,38,7.5,FF1033,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Shanghai Nan Nan Low Waist Shorts Black 0,30%,,,,,10/17/2017,,11.5,1,38,2017INV308
172375,,82,101,7.5,L1755,,DIRECT,finished,Clothing,Tory Burch,,Tory Burch Wool Cardigan Black and White M,11%,,,,,10/17/2017,,11.5,1,101,2017INV309
172378,,34,96,15,H1293,,DIRECT,finished,Clothing,Madewell,,Madewell wool skirt gray S,49%,,,,,10/17/2017,,47,1,96,2017INV324
172412,,440,550,0,FF1010,,V1011,Backorder,Shoes,Stuart Weitzman,,Sw thighland black suede 5 sent to tina home,,,,,,11/17/2017,,0,0,0,20170973
172413,,157,209,5,L1507,,V1012,finished,Accessories,Gentle Monster,,Gm new tonic black gilt,22%,,,,,11/17/2017,,47,1,209,20170974
172414,,41,70,15,FF1017,,DIRECT,finished,Accessories,Calvin Klein,,"Budget 500 belt, ck",20%,,,,,11/17/2017,,14,1,70,20170975
172415,,431,529,22.5,H1272,,V1011,finished,Shoes,Stuart Weitzman,,Sw cling bootie black suede 6,14%,,,,,11/17/2017,,75.5,1,529,20170976
172416,,491,596,22.5,H1183,,V1011,finished,Shoes,Stuart Weitzman,,Sw 5050 black sheepskin 5.5,14%,,,,,11/17/2017,,82.5,1,596,20170977
172417,,97,146,7.5,H1321,,V1012,finished,Accessories,Tiffany,,Tiffany bracelet m,28%,,,,,11/17/2017,,41.5,1,146,20170978
172418,,97,154,7.5,L1741,,V1012,finished,Accessories,Tiffany,,Tiffany necklace,32%,,,,,11/17/2017,,49.5,1,154,20170979
172419,,295,365,15,FF1019,,DIRECT,finished,Cosmetic,Lamer,,Lamer soft cream set,15%,,,,,11/17/2017,,55,1,365,20170980
172420,,295,382,15,VIP1009,,DIRECT,finished,Cosmetic,Lamer,,Lamer cream set,19%,,,,,11/17/2017,,72,1,382,20170981
172421,,157,192,5,L1721,,V1012,finished,Accessories,Gentle Monster,,Gm madcrush black,16%,,,,,11/17/2017,,30,1,192,20170982
172422,,127,191,22.5,VIP1009,,DIRECT,finished,Handbag,Rebecca Minkoff,,RMK regan small pink,22%,,,,,11/17/2017,,41.5,1,191,20170983
172423,,330,397,0,DL1013,,DIRECT,Backorder,Accessories,Dyson,,Dyson hair dryer fuchsia,,,,,,11/17/2017,,0,0,0,20170984
172424,,97,146,7.5,L1211,,V1012,finished,Accessories,Tiffany,,Tiffany blue bracelet m,28%,,,,,11/17/2017,,41.5,1,146,20170985
172425,,574,676,22.5,VIP1073,,V1011,finished,Shoes,Stuart Weitzman,,Sw alljack black suede 6,12%,,,,,11/17/2017,,79.5,1,676,20170986
172426,,468.4,551,0,H1337,,V1004,Backorder,Accessories,Ferragamo,,Sf belt set,,,,,,11/17/2017,,0,0,0,20170987
172427,,310,394,7.5,L1343,,V1006,finished,Accessories,Bottega Veneta,,Bv dark gray black wallet,19%,,,,,11/17/2017,,76.5,1,394,20170988
172427,,310,394,7.5,H1182,,V1006,finished,Accessories,Bottega Veneta,,Bv dark gray black wallet,19%,,,,,11/17/2017,,76.5,1,394,20170989
172427,,300,368,7.5,DL1013,,V1006,finished,Accessories,Bottega Veneta,,Bv dark gray black wallet,16%,,,,,11/17/2017,,60.5,1,368,20170990
172428,,73,110,7.5,VVIP1022,,V1012,finished,Accessories,Swarovski,,Swa Scorpio Necklace,27%,,,,,11/17/2017,,29.5,1,110,20170991
172429,,225,412,7.5,DL1017,,DIRECT,finished,Accessories,Bvlgari,,Bvlgari Charity Money Chain,44%,,,,,11/17/2017,,179.5,1,412,20170992
172429,,225,424,7.5,DL1017,,DIRECT,finished,Accessories,Bvlgari,,Bvlgari Charity Money Chain,45%,,,,,11/17/2017,,191.5,1,424,20170993
172430,,1980,2110,0,L1582,,V1006,Backorder,Handbag,Chanel,,CHANEL blue gray woc,,,,,,11/17/2017,,0,0,0,20170994
172431,,403,574,22.5,L1227,,V1004,finished,Cosmetic,Lamer,,Lamer cream essence set,26%,,,,,11/17/2017,,148.5,1,574,20170995
172432,,73,110,7.5,VIP1138,,V1012,finished,Accessories,Swarovski,,Swa necklace,27%,,,,,11/17/2017,,29.5,1,110,20170996
172433,,159,205,7.5,VIP1065,,V1012,finished,Accessories,Swarovski,,Swa Clover Sweater Chain,19%,,,,,11/17/2017,,38.5,1,205,20170997
172434,,431,529,22.5,VVIP1017,,V1011,finished,Shoes,Stuart Weitzman,,Sw cling black suede 38,14%,,,,,11/17/2017,,75.5,1,529,20170998
172435,,57,100,7.5,VIP1062,,V1012,finished,Accessories,Swarovski,,Swa Black Swan Necklace S,36%,,,,,11/17/2017,,35.5,1,100,20170999
172436,,108,146,7.5,H1325,,V1005,finished,Lifestyle,Luna,,Luna mini2 pink,21%,,,,,11/17/2017,,30.5,1,146,201709100
172437,,430,684,30,H1065,,V1011,finished,Shoes,Stuart Weitzman,,Sw thighland black suede 6,33%,,,,,11/17/2017,,224,1,684,201709101
172438,,491,596,30,FF1015,,V1011,finished,Shoes,Stuart Weitzman,,Sw reserve Black suede 35.5,13%,,,,,11/17/2017,,75,1,596,201709102
172439,,490,581,7.5,VIP1138,,V1006,finished,Handbag,YSL,,Ysl pink handbag,14%,,,,,11/17/2017,,83.5,1,581,201709103
172440,,43,73,7.5,L1078,,V1012,finished,Accessories,Independent Designer,,Small red heart necklace,31%,,,,,11/17/2017,,22.5,1,73,201709104
172441,,1154,1164,5,FF1011,,V1004,finished,Handbag,Chloe,,Chloe caramel trumpet,0%,,,,,11/17/2017,,5,1,1164,201709105
172442,,496,640,30,FF1026,,DIRECT,finished,Shoes,Stuart Weitzman,,Lowland dark brown suede 7,18%,,,,,11/17/2017,,114,1,640,201709106
172443,,491,596,30,H1253,,V1011,finished,Shoes,Stuart Weitzman,,Sw 5050 Black suede 6,15%,,,,,11/17/2017,,179,2,1191,201709107
172445,,408,507,22.5,H1048,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman Grandiose Suede Boots Black 6.5,15%,,,,,11/17/2017,,76.5,1,507,201709109
172446,,595,629,15,L1072,,DIRECT,finished,Shoes,Stuart Weitzman,,"Sw clingy black patent leather 355, buy 5.5",3%,,,,,11/17/2017,,19,1,629,201709110
172447,,401,507,22.5,VVIP1036,,V1011,finished,Shoes,Stuart Weitzman,,SW lofty black suede 5.5,16%,,,,,11/17/2017,,83.5,1,507,201709111
172448,,454,541,22.5,L1076,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw stitchwork black leather 8.5,12%,,,,,11/17/2017,,64.5,1,541,201709112
172449,,401,507,22.5,VVIP1028,,V1011,finished,Shoes,Stuart Weitzman,,Sw bacari white leather 5.5,16%,,,,,11/17/2017,,83.5,1,507,201709113
172450,,439,526,15,FF1011,,V1011,finished,Shoes,Stuart Weitzman,,Sw metermaid black 5,14%,,,,,11/17/2017,,72,1,526,201709114
172451,,199,276,15,VVIP1036,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw chicflats dark nude 5.5,22%,,,,,11/17/2017,,62,1,276,201709115
172452,,1250.4,1471,0,VIP1023,,V1006,Backorder,Cosmetic,Lamer,,Lamer 5 piece set 4 piece set,,,,,,11/17/2017,,0,0,0,201709116
172453,,374,463,22.5,VVIP1021,,V1011,finished,Shoes,Stuart Weitzman,,Sw gobi black leather boots 7.5,14%,,,,,11/17/2017,,66.5,1,463,201709117
172454,,491,596,22.5,VVIP1032,,V1011,finished,Shoes,Stuart Weitzman,,Sw reserve Black suede 6.5,14%,,,,,11/17/2017,,82.5,1,596,201709118
172455,,225,440,7.5,H1174,,DIRECT,finished,Accessories,Bvlgari,,Bvlgari Charity Necklace,47%,,,,,11/17/2017,,207.5,1,440,201709119
172456,,786,897,30,FF1019,,V1011,finished,Clothing,Canada Goose,,canada goose langord ??l,9%,,,,,11/17/2017,,81,1,897,201709120
172457,,491,596,22.5,VIP1146,,V1011,finished,Shoes,Stuart Weitzman,,Sw 5050block Black suede 6,14%,,,,,11/17/2017,,82.5,1,596,201709121
172458,,491,596,22.5,L1770,,V1011,finished,Shoes,Stuart Weitzman,,Sw 5050block Black suede 5,14%,,,,,11/17/2017,,82.5,1,596,201709122
172460,,85,115,7.5,VVIP1017,,DIRECT,finished,Clothing,Victoria Secrete,,VS Angel Pajamas Pink S,20%,,,,,11/17/2017,,22.5,1,115,201709124
172461,,264,335,22.5,L1770,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw clara nude leather 5,14%,,,,,11/17/2017,,48.5,1,335,201709125
172462,,85,140,15,L1422,,DIRECT,finished,Clothing,Victoria Secrete,,VS black bomber jacket m,29%,,,,,11/17/2017,,40,1,140,201709126
172463,,417,478,22.5,L1088,,DIRECT,finished,Shoes,Stuart Weitzman,,sw pearlbacari 5.5,8%,,,,,11/17/2017,,38.5,1,478,201709127
172465,,136,170,0,H1082,,DIRECT,Backorder,Clothing,Tory Burch,,Tb sweater,20%,,,,,11/17/2017,,34,1,170,201709129
172466,,476,537,15,H1025,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw cling black suede 6.5,9%,,,,,11/17/2017,,46,1,537,201709130
172467,,276,346,15,VIP1146,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw rhythm nude suede 7,16%,,,,,11/17/2017,,55,1,346,201709131
172468,,233,316,15,VIP1146,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw mary mid Red 7,22%,,,,,11/17/2017,,68,1,316,201709132
172469,,280,365,15,VIP1062,,V1006,finished,Shoes,Prada,,Prada patent leather pointed high heels nude 38,19%,,,,,11/17/2017,,70,1,365,201709133
172470,,267,378,15,DL1021,,DIRECT,finished,Clothing,Tory Burch,,Tb plaid shirt + skirt set 6,25%,,,,,11/17/2017,,96,1,378,201709134
172471,,547.2,684,0,H1065,,DIRECT,Backorder,Shoes,Stuart Weitzman,,Sw thighland 7 black suede,,,,,,11/17/2017,,0,0,0,201709135
172472,,223.2,199,0,VIP1142,,DIRECT,Backorder,Clothing,Tory Burch,,Tory burch rust red sweater xs,,,,,,11/17/2017,,0,0,0,201709136
172473,,374,463,22.5,VIP1088,,V1011,finished,Shoes,Stuart Weitzman,,Sw gobi black light skin 5.5,14%,,,,,11/17/2017,,66.5,1,463,201709137
172474,,137,199,15,H1016,,DIRECT,finished,Shoes,Tory Burch,,Tb cousin blue sweater m,24%,,,,,11/17/2017,,47,1,199,201709138
172475,,147,199,15,L1737,,DIRECT,finished,Clothing,Madewell,,Madewell yellow transport tote M,19%,,,,,11/17/2017,,37,1,199,201709139
172476,,599,721,22.5,L1505,,V1011,finished,Shoes,Stuart Weitzman,,Sw tieland black suede 5,14%,,,,,11/17/2017,,99.5,1,721,201709140
172477,,215,497,22.5,L1779,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw highland gray 6,52%,,,,,11/17/2017,,259.5,1,497,201709141
172478,,319,478,22.5,H1065,,V1011,finished,Shoes,Stuart Weitzman,,Sw tiemodel black 6,29%,,,,,12/17/2017,,136.5,1,478,201709142
172479,,319,478,22.5,VVIP1047,,V1011,finished,Shoes,Stuart Weitzman,,Sw tiemodel light color 6.5,29%,,,,,12/17/2017,,136.5,1,478,201709143
172480,,786,879,22.5,H1134,,V1011,finished,Clothing,Canada Goose,,Canada goose male langford black s,8%,,,,,12/17/2017,,70.5,1,879,201709144
172481,,320,390,15,L1130,,V1006,finished,Accessories,Bottega Veneta,,Bv dark gray wallet,14%,,,,,12/17/2017,,55,1,390,201709145
172482,,1680,2100,5,L1757,,DIRECT,finished,Clothing,Moncler,,Moncler Beijing Studio Guest,20%,,,,,12/17/2017,,415,1,2100,201709146
172483,,145,204,15,VVIP1038,,DIRECT,finished,Clothing,Tory Burch,,TB Plaid skirt 4,22%,,,,,12/17/2017,,44,1,204,201709147
172484,,399,556,22.5,L1757,,V1006,finished,Shoes,Stuart Weitzman,,Highland suede black 5.5,24%,,,,,12/17/2017,,134.5,1,556,201709148
172485,,200.8,251,22.5,VVIP1026,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw trendy black leather 6,11%,,,,,12/17/2017,,27.7,1,251,201709149
172486,,53,82,15,L1150,,DIRECT,finished,Clothing,Club Monaco,,Club Turtleneck Sweater Grey s,17%,,,,,12/17/2017,,14,1,82,201709150
172487,,159,203,15,VVIP1032,,DIRECT,finished,Clothing,Club Monaco,,Club v collar jumpsuit 0 dark blue,14%,,,,,12/17/2017,,29,1,203,201709151
172488,,108,146,15,VIP1006,,DIRECT,finished,Clothing,Club Monaco,,Club wine red cloak,16%,,,,,12/17/2017,,23,1,146,201709152
172489,,80,125,15,VIP1103,,DIRECT,finished,Clothing,Club Monaco,,Club white dress xs,24%,,,,,12/17/2017,,30,1,125,201709153
172490,,159,228,7.5,VIP1081,,DIRECT,finished,Clothing,Club Monaco,,Club gray suit vest xs,27%,,,,,12/17/2017,,61.5,1,228,201709154
172491,,65.6,82,7.5,VIP1081,,DIRECT,finished,Clothing,Club Monaco,,Club leopard print high collar xs,11%,,,,,12/17/2017,,8.9,1,82,201709155
172492,,72,146,7.5,VIP1081,,DIRECT,finished,Clothing,Club Monaco,,Club Grey V-neck jumpsuit 0,46%,,,,,12/17/2017,,66.5,1,146,201709156
172493,,162.4,203,15,VIP1146,,DIRECT,finished,Clothing,Club Monaco,,Club v collar jumpsuit 0 dark blue,13%,,,,,12/17/2017,,25.6,1,203,201709157
172494,,64.8,81,15,H1291,,DIRECT,finished,Clothing,Club Monaco,,Club Leopard print high neck m,1%,,,,,12/17/2017,,1.2,1,81,201709158
172495,,116.8,146,15,VIP1122,,DIRECT,finished,Clothing,Club Monaco,,Club wine red cloak,10%,,,,,12/17/2017,,14.2,1,146,201709159
172496,,292,365,22.5,VVIP1043,,DIRECT,finished,Clothing,Club Monaco,,Club dark blue coat m,14%,,,,,12/17/2017,,50.5,1,365,201709160
172497,,821,956,5,L1714,,V1007,finished,Handbag,Chloe,,Chloe fog blue small faye,14%,,,,,12/17/2017,,130,1,956,201709161
172498,,330,360,0,L1748,,DIRECT,finished,Shoes,Stuart Weitzman,,SW tiemodel,8%,,,,,12/17/2017,,90,3,1080,201709162
172408,,325,497,30,VVIP1042,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman leggylady Suede Boots Black 6,29%,,,,,12/17/2017,,142,1,497,2017INV342
172444,,661,734,30,VIP1109,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman TIELAND suede boots slate6.5,6%,,,,,12/17/2017,,43,1,734,2017INV347
172459,,476,522,22.5,VVIP1004,,DIRECT,finished,Shoes,Jimmy Choo,,Jimmy Choo Abel pointed high heel black 36,5%,,,,,12/17/2017,,23.5,1,522,2017INV348
172464,,661,721,22.5,L1762,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman TIELAND Suede Boots Black 7,5%,,,,,12/17/2017,,37.5,1,721,2017INV349
1810195,,236,306,15,L1702,,DIRECT,finished,Cosmetic,CPB,,cpb skin care set,18%,,,,,1/18/2018,,55,1,306,201801001
1810154,,88,170,15,H1022,,DIRECT,finished,Clothing,Maje,,maje Blue stripe dress 2,39%,,,,,1/18/2018,,67,1,170,201801002
1810153,,88,148,8,FF1026,,DIRECT,finished,Clothing,Maje,,maje Blue stripe dress 1,35%,,,,,1/18/2018,,52,1,148,201801003
1810155,,64,141,8,FF1026,,DIRECT,finished,Clothing,Maje,,has a Burgundy V-neck dress 1,49%,,,,,1/18/2018,,69,1,141,201801004
1810170,,105,188,15,VIP1081,,DIRECT,finished,Clothing,Maje,,maje leather dress 1,36%,,,,,1/18/2018,,68,1,188,201801005
1810180,,118,180,8,VVIP1047,,DIRECT,finished,Clothing,Maje,,maje short Black puff jacket 1,30%,,,,,1/18/2018,,54,1,180,201801006
1810162,,71,139,8,VVIP1047,,DIRECT,finished,Clothing,Maje,,maje dress red 1,43%,,,,,1/18/2018,,60,1,139,201801007
1810149,,89,156,8,FF1002,,DIRECT,finished,Clothing,Maje,,maje Black lace v-neck dress 1,38%,,,,,1/18/2018,,59,1,156,201801009
1810171,,105,188,15,VVIP1038,,DIRECT,finished,Clothing,Maje,,maje leather dress 2,36%,,,,,1/18/2018,,68,1,188,201801010
1810156,,114,172,15,H1060,,DIRECT,finished,Clothing,Maje,,maje Grey dress 2,25%,,,,,1/18/2018,,43,1,172,201801011
1810148,,139,281,15,H1211,,DIRECT,finished,Clothing,Maje,,maje Black coat 38,45%,,,,,1/18/2018,,127,1,281,201801012
1810149,,94,169,15,VVIP1044,,DIRECT,finished,Clothing,Maje,,maje Black lace v-neck dress 1,36%,,,,,1/18/2018,,60,1,169,201801013
1810130,,116,155,8,L1443,,DIRECT,finished,Cosmetic,Jo Malone,,jo malone Perfume set,20%,,,,,1/18/2018,,31,1,155,201801014
1810154,,85,170,15,H1165,,DIRECT,finished,Clothing,Maje,,maje Blue stripe dress 2,41%,,,,,1/18/2018,,70,1,170,201801015
1810147,,139,281,15,VIP1101,,DIRECT,finished,Clothing,Maje,,maje Black coat 36,45%,,,,,1/18/2018,,127,1,281,201801016
1810200,,71,139,15,L1705,,DIRECT,finished,Clothing,Maje,,maje dress red 1,38%,,,,,1/18/2018,,53,1,139,201801017
1810054,,64,86,15,FF1019,,DIRECT,finished,Supplement,Childlife,,childlife dha chewable 90 soft gel *5 natural berry,8%,,,,,1/18/2018,,7,1,86,201801018
1810133,,118,164,8,L1694,,DIRECT,finished,Accessories,Tiffany,,tiffany bracelet red heart m,23%,,,,,1/18/2018,,38,1,164,201801019
1810154,,88,170,15,L1408,,DIRECT,finished,Clothing,Maje,,maje Blue stripe dress 2,39%,,,,,1/18/2018,,67,1,170,201801020
1810196,,148,217,5,VIP1131,,V1012,finished,Accessories,Gentle Monster,,new tonic sunglasses,29%,,,,,1/18/2018,,64,1,217,201801021
1810082,,75,122,8,VVIP1032,,DIRECT,finished,Clothing,Coach,,coach Black tee s,32%,,,,,1/18/2018,,39,1,122,201801022
1810150,,85,172,15,VIP1062,,DIRECT,finished,Clothing,Maje,,maje Black lace v-neck dress 2,42%,,,,,1/18/2018,,72,1,172,201801023
1810171,,105,188,15,H1085,,DIRECT,finished,Clothing,Maje,,maje leather dress 2,36%,,,,,1/18/2018,,68,1,188,201801024
1810134,,376,467,15,VIP1049,,DIRECT,finished,Cosmetic,Lamer,,lamer concentrate 50ml,16%,,,,,1/18/2018,,76,1,467,201801025
1810058,,76,117,15,H1211,,DIRECT,finished,Clothing,Club Monaco,,club Red off-shoulder Sweater M,22%,,,,,1/18/2018,,26,1,117,201801027
1810263,,99,164,8,L1101,,DIRECT,finished,Accessories,Tiffany,,tiffany bracelet red heart s,35%,,,,,1/18/2018,,57,1,164,201801028
1810094,,365,1066,178,VVIP1005,,DIRECT,finished,Accessories,DockAtos,,DockATot baby stuff,49%,,,,,1/18/2018,,523,1,1066,201801029
1810153,,88,163,8,DL1013,,DIRECT,finished,Clothing,Maje,,maje Blue stripe dress 1,41%,,,,,1/18/2018,,67,1,163,201801030
1810175,,123,172,8,DL1013,,DIRECT,finished,Clothing,Maje,,maje maxi dress pink 1,24%,,,,,1/18/2018,,41,1,172,201801031
1810228,,294,391,8,H1317,,DIRECT,finished,Accessories,Redline,,redline rose gold s all rope,23%,,,,,1/18/2018,,89,1,391,201801032
1810039,,820,906,20,FF1006,,DIRECT,finished,Clothing,Canada Goose,,CANADA GOOSE chateau graphite m,7%,,,,,1/18/2018,,66,1,906,201801034
1810073,,88,195,15,L1690,,DIRECT,finished,Clothing,Maje,,maje Black stripe dress 1,47%,,,,,1/18/2018,,92,1,195,201801035
1810125,,320,484,23,DL1007,,DIRECT,finished,Shoes,Stuart Weitzman,,sw tiemodel Grey7,29%,,,,,1/18/2018,,141,1,484,201801037
1810246,,121,170,5,VIP1103,,DIRECT,finished,Accessories,SWA,,choker,26%,,,,,1/18/2018,,44,1,170,201801038
1810143,,324,414,5,VIP1130,,DIRECT,finished,Accessories,Louis Vuitton,,lv Red scarf,21%,,,,,1/18/2018,,85,1,414,201801039
1810275,,55,77,5,L1278,,DIRECT,finished,Accessories,Independent Designer,,Venice Hat Black,22%,,,,,1/18/2018,,17,1,77,201801040
1810188,,36,73,15,L1699,,DIRECT,finished,Clothing,Club Monaco,,Club Monaco Sofia Top White 2,30%,,,,,1/18/2018,,22,1,73,201801042
1810174,,71,164,15,H1267,,DIRECT,finished,Clothing,Maje,,maje long sleeve dress red 3,48%,,,,,1/18/2018,,78,1,164,201801043
1810163,,117,164,15,DL1013,,DIRECT,finished,Clothing,Maje,,maje long sleeve lace dress Black 1,20%,,,,,1/18/2018,,32,1,164,201801044
1810177,,104,172,15,DL1013,,DIRECT,finished,Clothing,Maje,,maje pink maxi dress 2,31%,,,,,1/18/2018,,53,1,172,201801045
1810079,,76,117,15,VIP1146,,DIRECT,finished,Clothing,Club Monaco,,club shoulder bow Sweater Red s,22%,,,,,1/18/2018,,26,1,117,201801046
1810081,,76,120,15,VIP1146,,DIRECT,finished,Clothing,Club Monaco,,club shoulder details Sweater Blacks,24%,,,,,1/18/2018,,29,1,120,201801047
1810251,,5,72,8,FF1002,,DIRECT,finished,Clothing,Ted Baker,,ted baker Sweater,82%,,,,,1/18/2018,,59,1,72,201801048
1810014,,43,61,8,VIP1085,,DIRECT,finished,Clothing,Alice Olivia,,ao sweater,16%,,,,,1/18/2018,,10,1,61,201801049
1810252,,64,91,8,VIP1085,,DIRECT,finished,Clothing,Ted Baker,,ted black Sweater cardigan,21%,,,,,1/18/2018,,19,1,91,201801050
1810159,,99,195,15,L1668,,DIRECT,finished,Clothing,Maje,,maje black stripe dress 2,42%,,,,,1/18/2018,,81,1,195,201801051
1810035,,35,45,8,L1343,,DIRECT,finished,Clothing,Banana Republic,,br Dog Print Sweater Grey m,4%,,,,,1/18/2018,,2,1,45,201801052
1810036,,35,45,8,H1250,,DIRECT,finished,Clothing,Banana Republic,,br Dog Print Sweater Grey s,4%,,,,,1/18/2018,,2,1,45,201801053
1810037,,35,45,8,L1044,,DIRECT,finished,Clothing,Banana Republic,,br Dog Print Sweater Grey xs,4%,,,,,1/18/2018,,2,1,45,201801054
1810160,,110,172,5,L1434,,DIRECT,finished,Clothing,Maje,,maje black v-neck dress 1,33%,,,,,1/18/2018,,57,1,172,201801055
1810173,,87,139,5,L1072,,DIRECT,finished,Clothing,Maje,,maje long sleeve dress red 2,34%,,,,,1/18/2018,,47,1,139,201801056
1810182,,104,195,5,VIP1146,,DIRECT,finished,Clothing,Maje,,maje stripe dress black blue 3,44%,,,,,1/18/2018,,86,1,195,201801057
1810181,,104,170,5,VIP1103,,DIRECT,finished,Clothing,Maje,,maje stripe dress black blue 1,36%,,,,,1/18/2018,,61,1,170,201801058
1810176,,131,172,5,VIP1004,,DIRECT,finished,Clothing,Maje,,maje long sleeve with belt dress Grey 1,21%,,,,,1/18/2018,,36,1,172,201801059
1810239,,475,570,23,H1272,,DIRECT,finished,Shoes,Stuart Weitzman,,sw allgood suede navy 6,13%,,,,,1/18/2018,,72,1,570,201801060
1810036,,35,45,8,H1172,,DIRECT,finished,Clothing,Banana Republic,,br Dog Print Sweater Grey s,4%,,,,,1/18/2018,,2,1,45,201801061
1810080,,76,117,15,L1121,,DIRECT,finished,Clothing,Club Monaco,,club shoulder bow Sweater Red m,22%,,,,,1/18/2018,,26,1,117,201801062
1810010,,25,61,15,L1143,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Stora skirt,34%,,,,,1/18/2018,,21,1,61,201801064
1810266,,139,217,15,L1598,,DIRECT,finished,Clothing,Tory Burch,,tory burch Sweater Blue s,29%,,,,,1/18/2018,,63,1,217,201801065
1810083,,52,55,5,L1499,,DIRECT,finished,Accessories,Coach,,COACH CARTIER NECKLACE,-4%,,,,,1/18/2018,,-2,1,55,201801066
1810142,,32,55,8,H1174,,DIRECT,finished,Lifestyle,Luna,,luna play set,27%,,,,,1/18/2018,,15,1,55,201801067
1810275,,55,77,5,L1278,,DIRECT,finished,Accessories,Independent Designer,,Venice Hat Black,22%,,,,,1/18/2018,,17,1,77,201801068
1810106,,44,55,5,H1251,,DIRECT,finished,Cosmetic,Givenchy,,Givenchy lipstick lamb leather red velvet,11%,,,,,1/18/2018,,6,1,55,201801069
1810106,,44,55,5,VVIP1038,,DIRECT,finished,Cosmetic,Givenchy,,Givenchy lipstick lamb leather red velvet,11%,,,,,1/18/2018,,6,1,55,201801070
1810145,,44,55,5,L1697,,DIRECT,finished,Cosmetic,Givenchy,,Givenchy lipstick lamb leather red velvet,11%,,,,,1/18/2018,,6,1,55,201801071
1810095,,64,102,8,H1082,,DIRECT,finished,Accessories,DVF,,dvf 10 cashmere scarf Blue dot,29%,,,,,1/18/2018,,30,1,102,201801072
